date,open,high,low,close,volume,sma_20,sma_50,sma_200,ema_12,ema_26,volume_ma,price_change,price_change_pct
2024-08-09,343.36,345.63,339.52,342.15,914395,329.50149999999996,320.2984,344.87365,335.8254094539214,329.8590667248668,1351646.25,-1.7700000000000387,-0.5146545708304417
2024-08-12,348.3,349.21,335.5,337.73,1367657,330.34499999999997,320.9252,344.8782,336.11842338408735,330.44209881932113,1385776.9,-4.419999999999959,-1.2918310682449086
2024-08-13,335.0,340.93,327.13,339.62,1287812,331.28700000000003,321.5822,344.9436,336.6571274788431,331.1219433512233,1434216.1,1.8899999999999864,0.5596186302667672
2024-08-14,339.81,341.21,331.4,335.06,1167992,331.96750000000003,322.1252,345.001,336.4114155590211,331.4136512511327,1395474.1,-4.560000000000002,-1.3426771097108547
2024-08-15,336.77,340.04,334.14,336.36,3026437,332.33950000000004,322.7318,345.07745,336.40350547301784,331.78004745475255,1471244.15,1.3000000000000114,0.3879902107085442
2024-08-16,339.71,346.04,332.42,333.11,1817809,332.48400000000004,323.3432,345.1082,335.8968123233228,331.87856245810417,1517767.4,-3.25,-0.9662266619098636
2024-08-19,336.67,339.68,329.35,331.74,1444347,333.031,323.915,345.10155,335.2573027351193,331.8682985723187,1555100.05,-1.3700000000000045,-0.41127555462159293
2024-08-20,331.89,339.27,326.62,336.41,768866,333.6825,324.5204,345.08784999999995,335.43464077587015,332.20472090029506,1495481.6,4.670000000000016,1.4077289443540142
2024-08-21,335.52,345.64,334.18,339.43,1787851,334.5545,325.30260000000004,345.0458500000001,336.0493114257363,332.73992675953247,1538758.7,3.019999999999982,0.8977140988674526
2024-08-22,343.34,345.39,332.69,339.61,1975744,335.381,326.0038,345.0096000000001,336.59710966793074,333.2488210736412,1568360.9,0.18000000000000682,0.05303007983974428
2024-08-23,339.15,345.58,337.9,340.17,1135989,335.936,326.7762,344.9732,337.1467851036337,333.76150099411217,1584384.65,0.5600000000000023,0.1648950266482041
2024-08-26,337.14,341.82,334.35,340.92,1235004,336.9645,327.5278,344.92415,337.72727970307466,334.29176017973344,1553691.75,0.75,0.22047799629596465
2024-08-27,343.43,349.2,341.94,342.39,626495,338.0715,328.1152,344.879,338.44462128721705,334.8916297960495,1556700.2,1.4699999999999704,0.43118620204152247
2024-08-28,338.82,348.59,335.1,346.37,1796277,339.071,328.72420000000005,344.81865,339.6639103199529,335.74187944078653,1583522.65,3.980000000000018,1.1624171266684247
2024-08-29,344.88,355.66,337.72,350.82,633954,340.15250000000003,329.548,344.76315,341.3802318091909,336.85877725998756,1473180.25,4.449999999999989,1.284753298495822
2024-08-30,351.37,352.75,343.81,343.82,903989,340.3985,330.2586,344.6796,341.75558076162304,337.3744233888774,1403953.5,-7.0,-1.995325238013801
2024-09-02,338.24,341.74,334.51,340.38,1173826,340.218,330.957,344.5768,341.5439529521426,337.597058693405,1353434.2,-3.4399999999999977,-1.0005235297539383
2024-09-03,340.89,341.73,336.02,339.85,540726,340.096,331.4744,344.476,341.2833448056591,337.76394323463427,1295616.4,-0.5299999999999727,-0.15570832598859052
2024-09-04,335.83,348.32,332.6,343.89,860777,340.1875,332.06879999999995,344.4046,341.6843686817116,338.217725217254,1262518.75,4.039999999999964,1.1887597469471656
2024-09-05,342.11,343.61,332.38,335.25,809040,339.754,332.319,344.27209999999997,340.6944658076021,337.9978937196796,1263749.35,-8.639999999999986,-2.512431300706619
2024-09-06,338.24,340.47,335.05,335.52,2178332,339.4225,332.51099999999997,344.15894999999995,339.8983941448941,337.81434603674035,1326946.2,0.2699999999999818,0.08053691275167196
2024-09-09,335.92,340.69,332.25,340.02,1234341,339.537,332.8598,344.08385000000004,339.9171027379873,337.9777278117966,1320280.4,4.5,1.341201716738194
2024-09-10,340.95,343.02,336.71,338.47,2306508,339.47950000000003,333.16839999999996,344.0172,339.6944715475277,338.0141924183302,1371215.2,-1.5499999999999545,-0.45585553790952194
2024-09-11,341.98,342.33,338.34,338.96,546470,339.67449999999997,333.47200000000004,343.92689999999993,339.5814759248311,338.08425223919465,1340139.1,0.48999999999995225,0.14476910804501752
2024-09-12,337.32,342.71,336.47,338.57,1465025,339.78499999999997,333.6712,343.84254999999996,339.4258642440879,338.1202335548099,1262068.5,-0.38999999999998636,-0.1150578239320188
2024-09-13,339.16,344.08,327.17,330.94,639728,339.6765,333.824,343.68940000000003,338.1203466680744,337.5883644026017,1203164.45,-7.6299999999999955,-2.2535960067342042
2024-09-16,328.09,332.09,327.27,331.16,1280825,339.6475,333.936,343.52985,337.04952410375523,337.1121892616683,1194988.35,0.22000000000002728,0.06647730706472732
2024-09-17,332.89,339.18,330.17,335.25,956414,339.5895,334.1412,343.40725000000003,336.77267424163904,336.9742493163595,1204365.75,4.089999999999975,1.2350525425776082
2024-09-18,336.73,337.41,326.47,327.81,1019879,339.0085,334.2014,343.23580000000004,335.3938012813869,336.29541603366613,1165967.15,-7.439999999999998,-2.219239373601789
2024-09-19,327.37,330.39,324.51,329.65,460105,338.5105,334.2676,343.03794999999997,334.51013954578895,335.80316299413533,1090185.2,1.839999999999975,0.5613007534852388
2024-09-20,325.69,338.26,322.38,336.36,2085656,338.32000000000005,334.51340000000005,342.8,334.7947334618214,335.8444101797549,1137668.55,6.710000000000036,2.035492188684973
2024-09-23,333.65,334.24,330.17,330.93,492165,337.8205,334.7148,342.55140000000006,334.20015908307965,335.4803797960693,1100526.6,-5.430000000000007,-1.6143417766678603
2024-09-24,333.85,337.99,319.23,322.42,1087516,336.822,334.74760000000003,342.2565,332.38782691645207,334.51294425561974,1123577.65,-8.509999999999991,-2.5715408092345737
2024-09-25,316.42,325.88,314.27,324.53,476059,335.73,334.8092,341.97915,331.17893046776715,333.77346690335156,1057566.75,2.109999999999957,0.6544259041002309
2024-09-26,326.37,331.83,324.66,329.6,1340734,334.669,334.8228,341.71619999999996,330.93601808811064,333.46432120680697,1092905.75,5.07000000000005,1.562259267248045
2024-09-27,331.55,333.47,323.17,327.14,1264341,333.835,334.76120000000003,341.4421,330.3520153053244,332.9958529692657,1110923.35,-2.4600000000000364,-0.7463592233009853
2024-09-30,324.48,330.01,317.07,329.22,2125221,333.277,334.92960000000005,341.22589999999997,330.1778591045053,332.7161601567275,1158493.1,2.080000000000041,0.6358134132175897
2024-10-01,333.23,333.94,328.97,330.3,619464,332.79949999999997,335.06800000000004,341.0367,330.19665001150446,332.53718533030326,1162430.0,1.079999999999984,0.32804811372333376
2024-10-02,330.05,338.51,329.23,337.64,541212,332.48699999999997,335.381,340.85434999999995,331.3417807789653,332.91517160213266,1146451.75,7.339999999999975,2.2222222222222143
2024-10-03,336.91,347.68,325.77,345.68,2237323,333.0085,335.833,340.7211,333.54766065912446,333.8607144464191,1217865.9,8.04000000000002,2.3812344508944427
2024-10-04,351.6,356.17,342.72,343.9,1773629,333.4275,336.12960000000004,340.5175,335.1403282500284,334.60436522816576,1197630.75,-1.7800000000000296,-0.5149271002082956
2024-10-07,347.72,348.24,338.66,340.14,1281932,333.4335,336.5254,340.30084999999997,335.9095085192548,335.01441224830165,1200010.3,-3.759999999999991,-1.0933410875254457
2024-10-08,336.46,339.45,332.23,338.78,936656,333.44899999999996,336.89599999999996,340.11035,336.3511225932156,335.29334467435336,1131517.7,-1.3600000000000136,-0.39983536190980606
2024-10-09,341.58,346.14,340.53,341.85,719078,333.59350000000006,337.20539999999994,339.9968,337.1971037327209,335.7790228466235,1140148.1,3.07000000000005,0.9061928094929117
2024-10-10,345.02,350.27,338.59,341.85,3085743,333.7575,337.4586,339.91085,337.91293392768694,336.22872485798473,1221184.0,0.0,0.0
2024-10-11,342.15,350.95,327.24,332.05,753478,333.813,337.32160000000005,339.79150000000004,337.0109440926582,335.9191896833192,1226871.5,-9.800000000000011,-2.8667544244551757
2024-10-14,326.26,335.35,321.71,333.55,1534567,333.9325,337.1128,339.6592,336.47849115532614,335.7436941512215,1239558.6,1.5,0.4517391959042216
2024-10-15,336.78,339.35,331.1,333.05,2909902,333.82250000000005,336.92799999999994,339.5025,335.9510309775836,335.544161251131,1337233.0,-0.5,-0.1499025633338369
2024-10-16,337.53,339.13,334.91,335.1,1303940,334.187,336.78880000000004,339.30869999999993,335.8201031348784,335.5112604177139,1351436.05,2.0500000000000114,0.6155231947155171
2024-10-17,333.25,338.5,332.83,338.46,1580412,334.6275,336.6796,339.14709999999997,336.2262411141279,335.72968557195736,1407451.4,3.359999999999957,1.0026857654431343
2024-10-18,335.53,338.43,331.12,336.37,974740,334.628,336.564,338.9758,336.24835786580053,335.7771162703309,1351905.6,-2.089999999999975,-0.6175028068309274
2024-10-21,333.51,336.3,331.65,336.2,1470019,334.89150000000006,336.5334,338.77195,336.24091819413894,335.8084409910472,1400798.3,-0.17000000000001592,-0.050539584386244396
2024-10-22,327.49,341.27,323.38,334.91,1948052,335.516,336.43919999999997,338.54885,336.0361615488868,335.74188980652514,1443825.1,-1.2899999999999636,-0.383700178465185
2024-10-23,329.43,336.64,329.1,334.61,1179983,336.02,336.43019999999996,338.33415,335.8167520798273,335.6580461171529,1479021.3,-0.30000000000001137,-0.08957630408169548
2024-10-24,339.79,341.82,330.04,332.05,787317,336.14250000000004,336.344,338.0721,335.2372517598539,335.3907834418082,1451350.45,-2.5600000000000023,-0.7650697827321418
2024-10-25,326.89,341.82,324.83,337.34,2457252,336.65250000000003,336.4286,337.84225,335.56075148910713,335.5351698535261,1510996.0,5.289999999999964,1.5931335642222377
2024-10-28,332.95,336.42,332.8,334.22,983777,336.9025,336.4782,337.57745,335.35448202924454,335.43774986437603,1453923.8,-3.1199999999999477,-0.9248829074524068
2024-10-29,335.57,335.6,331.56,332.31,2535972,337.00300000000004,336.3962,337.3406499999999,334.8861001785915,335.20606468923705,1549749.2,-1.910000000000025,-0.5714798635629292
2024-10-30,325.95,331.78,325.13,330.07,705950,336.6245,336.209,337.10904999999997,334.14516168957744,334.8256154529973,1557986.1,-2.240000000000009,-0.6740693930366248
2024-10-31,335.57,337.24,329.01,329.61,1433648,335.821,336.00899999999996,336.86545000000007,333.44744450656555,334.4392735675901,1517802.35,-0.45999999999997954,-0.13936437725330375
2024-11-01,329.96,334.51,329.06,333.82,1449406,335.317,335.88200000000006,336.59229999999997,333.50476073632467,334.3934014514723,1501591.2,4.2099999999999795,1.2772670732077218
2024-11-04,339.28,343.06,336.95,340.44,1324491,335.332,335.87239999999997,336.31909999999993,334.5717206230439,334.8412976402521,1503719.15,6.6200000000000045,1.9831046671859198
2024-11-05,336.16,344.87,331.59,344.86,678023,335.636,335.9218,336.07765,336.1545328348833,335.5834237409742,1490787.5,4.420000000000016,1.2983198214076008
2024-11-06,355.89,361.05,348.87,349.1,1264673,335.9985,335.9764,335.86175000000003,338.14614316797815,336.58465161201315,1518067.25,4.240000000000009,1.229484428463734
2024-11-07,352.09,353.84,350.21,353.49,529471,336.58050000000003,336.0298,335.66504999999995,340.5067365267508,337.8368996407529,1390253.65,4.389999999999986,1.2575193354339653
2024-11-08,352.82,356.78,351.86,356.15,1380129,337.7855,336.27639999999997,335.47665,342.9133924457122,339.19342559328976,1421586.2,2.659999999999968,0.7524965345554246
2024-11-11,355.77,358.24,344.41,352.47,883296,338.7315,336.5182,335.33905000000004,344.38363976175646,340.17687554934236,1389022.65,-3.67999999999995,-1.0332724975431584
2024-11-12,351.21,358.07,350.21,357.13,2721390,339.9355,336.8638,335.23465,346.3446182599478,341.4326625456874,1379597.05,4.659999999999968,1.3220983346100335
2024-11-13,354.4,361.58,353.01,357.67,798566,341.064,337.1394,335.12765,348.0869846814943,342.63542828304384,1354328.35,0.5400000000000205,0.1512054433959742
2024-11-14,355.59,360.2,354.75,360.09,1408089,342.14549999999997,337.63620000000003,335.04375,349.9336024228029,343.92835952133686,1345712.2,2.419999999999959,0.6766013364274182
2024-11-15,354.07,360.98,354.02,360.88,885659,343.371,338.14340000000004,334.9861,351.61766358852555,345.1840365938304,1341258.15,0.7900000000000205,0.21938959704519423
2024-11-18,356.46,363.76,351.16,359.14,1495711,344.518,338.5258,334.91614999999996,352.7749461133678,346.2178116609541,1342542.75,-1.740000000000009,-0.48215473287519517
2024-11-19,359.36,361.58,353.17,354.78,1670184,345.51149999999996,338.852,334.85254999999995,353.0834159420804,346.85204783421676,1328649.35,-4.360000000000014,-1.2140112490950594
2024-11-20,352.14,352.81,348.35,350.76,718032,346.319,339.088,334.77450000000005,352.7259673356065,347.1415257724229,1305551.8,-4.019999999999982,-1.1330965668865156
2024-11-21,348.08,349.47,346.71,348.3,2474989,347.1315,339.2826,334.62880000000007,352.0450492839748,347.2273386781693,1389935.4,-2.4599999999999795,-0.7013342456380411
2024-11-22,345.13,354.65,342.4,347.9,2763191,347.6595,339.6218,334.5003,351.4073493941325,347.2771654427494,1405232.35,-0.4000000000000341,-0.114843525696251
2024-11-25,346.63,348.74,345.3,346.52,433204,348.2745,339.9289999999999,334.42295000000007,350.6554494873429,347.2210791136568,1377703.7,-1.3799999999999955,-0.3966657085369363
2024-11-26,345.11,349.55,339.79,348.97,231443,349.10749999999996,340.2034,334.36580000000004,350.39614956621324,347.35062880894145,1262477.25,2.4500000000000455,0.707029897264233
2024-11-27,350.38,350.55,343.48,346.58,967778,349.933,340.57880000000006,334.28015000000005,349.80904963294967,347.29354519346435,1275568.65,-2.390000000000043,-0.6848726251540316
2024-11-28,345.31,345.78,337.59,344.17,856345,350.66099999999994,340.8692,334.1793,348.94150353557285,347.06217147543,1246703.5,-2.409999999999968,-0.6953661492296037
2024-11-29,343.78,355.45,341.91,349.4,605263,351.44,341.13,334.11425,349.012041453177,347.23534395873145,1204496.35,5.229999999999961,1.5195978731440851
2024-12-02,345.63,346.9,338.69,344.73,1413423,351.6545,341.406,334.0293,348.353265844996,347.04976292475135,1208942.95,-4.669999999999959,-1.3365769891242052
2024-12-03,351.31,353.54,346.45,347.0,930076,351.76149999999996,341.8976,333.962,348.145071099612,347.0460767821772,1221545.6,2.269999999999982,0.6584863516374995
2024-12-04,344.64,358.75,344.15,351.02,389936,351.85749999999996,342.42740000000003,333.94615,348.58736785351783,347.3404414649788,1177808.75,4.019999999999982,1.1585014409221772
2024-12-05,354.45,357.87,349.5,352.76,1219134,351.821,342.89059999999995,333.95969999999994,349.2293112606689,347.74189024535076,1212291.9,1.740000000000009,0.49569825081192675
2024-12-06,352.76,360.03,351.27,355.4,980688,351.7835,343.4558,333.9686,350.1786479897968,348.30915763458404,1192319.85,2.6399999999999864,0.7483841705408834
2024-12-09,353.93,361.6,351.02,358.99,1725309,352.10949999999997,344.05119999999994,333.97484999999995,351.53424060675115,349.10033114313336,1234420.5,3.590000000000032,1.0101294316263498
2024-12-10,358.77,360.01,352.35,357.87,753697,352.14649999999995,344.6026,333.96125,352.50897282109713,349.749936243642,1136035.85,-1.1200000000000045,-0.3119864063065858
2024-12-11,357.37,360.34,343.5,345.61,1025531,351.5435,344.76199999999994,333.88815,351.4475923870822,349.4432742996686,1147384.1,-12.259999999999991,-3.425825020258755
2024-12-12,348.63,350.02,347.74,347.9,972193,350.934,344.8064,333.81005,350.9018089429157,349.32895768487833,1125589.3,2.2899999999999636,0.66259656838632
2024-12-13,343.13,343.35,341.73,342.82,964487,350.031,344.78479999999996,333.68805,349.65845372092866,348.8468126711836,1129530.7,-5.079999999999984,-1.4601897096866878
2024-12-16,344.33,346.8,340.2,344.59,603925,349.3035,344.87379999999996,333.55865,348.8786916100165,348.5314932140589,1084941.4,1.7699999999999818,0.5163059331427577
2024-12-17,342.84,345.52,335.62,337.88,370598,348.4585,344.85580000000004,333.4386,347.18658520847555,347.7424937167212,1019962.1,-6.7099999999999795,-1.9472416494965006
2024-12-18,333.21,336.34,329.06,335.9,375251,347.71549999999996,344.7368,333.30285000000003,345.45018748409467,346.86527195992704,1002823.05,-1.9800000000000182,-0.5860068663430806
2024-12-19,339.15,339.99,328.82,333.75,1500385,346.98799999999994,344.5748,333.1222,343.65015864038776,345.89377033326576,954092.85,-2.1499999999999773,-0.6400714498362547
2024-12-20,332.64,337.14,323.88,328.12,2132231,345.999,344.49620000000004,332.91785,341.26090346494345,344.5771947530239,922544.85,-5.6299999999999955,-1.6868913857677859
2024-12-23,329.12,330.55,327.16,327.74,494370,345.06,344.38,332.71465000000006,339.1807644703368,343.32999514168876,925603.15,-0.37999999999999545,-0.1158112885529694
2024-12-24,325.41,327.69,320.21,326.76,1763961,343.94950000000006,344.2542000000001,332.5147,337.2698776287465,342.1025880941562,1002229.05,-0.9800000000000182,-0.29901751388295983
2024-12-25,328.48,331.26,314.59,316.86,888329,342.46349999999995,343.88939999999997,332.28574999999995,334.12989645509316,340.23276675384835,998256.6,-9.899999999999977,-3.029746603011374
2024-12-26,318.75,322.82,314.03,317.58,1739081,341.134,343.47180000000003,332.09815000000003,331.583758538925,338.55478403134106,1042393.4,0.7199999999999704,0.2272296913463201
2024-12-27,319.24,323.3,314.21,315.85,525294,339.4565,343.0614,331.87295000000006,329.1631803021673,336.87294817716764,1038394.95,-1.7299999999999613,-0.5447446312739967
2024-12-30,323.55,325.3,306.21,309.78,1155226,337.709,342.533,331.62155,326.18115256337234,334.86606312700707,1025485.1,-6.07000000000005,-1.9217983219882995
2024-12-31,309.35,311.94,306.97,309.73,732825,335.8455,342.0294,331.4058,323.65020601516125,333.0041325250065,1015622.55,-0.049999999999954525,-0.016140486797067144
